rt,trial_type,trial_index,likert_eval_number,time_elapsed,random_id,bystander_condition,condition,participant_id,age,gender,inquiry,stimulus,response,item_type,question_order,block_type,file_name,likert_question,likert_response,participant_age,what_experiment_about,participant_is_group_member,question_agent,actor_condition
10409,survey-likert,18,24,187078,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""B_cert_far_from_alternative"":0,""B_cert_quite_certain"":0,""B_cert_conflicted_RS"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[3,2,0,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,B_cert_conflicted_RS,0,21,,FALSE,b,bystander
10409,survey-likert,18,25,187078,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""B_cert_far_from_alternative"":0,""B_cert_quite_certain"":0,""B_cert_conflicted_RS"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[3,2,0,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,B_cert_quite_certain,0,21,,FALSE,b,bystander
10409,survey-likert,18,26,187078,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""B_cert_far_from_alternative"":0,""B_cert_quite_certain"":0,""B_cert_conflicted_RS"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[3,2,0,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,B_cert_far_from_alternative,0,21,,FALSE,b,bystander
10409,survey-likert,18,27,187078,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""B_cert_far_from_alternative"":0,""B_cert_quite_certain"":0,""B_cert_conflicted_RS"":0,""B_cert_reservations_RS"":0}",byst_scenario_quick,"[3,2,0,1]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,B_cert_reservations_RS,0,21,,FALSE,b,bystander
6256,survey-likert,19,28,193335,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""b_imp_calm_contained_RS"":6,""b_imp_upset_acted_without_thinking"":0}",byst_scenario_quick,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,b_imp_calm_contained_RS,6,21,,FALSE,b,bystander
6256,survey-likert,19,29,193335,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""b_imp_calm_contained_RS"":6,""b_imp_upset_acted_without_thinking"":0}",byst_scenario_quick,"[0,1]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,b_imp_upset_acted_without_thinking,0,21,,FALSE,b,bystander
18878,survey-likert,22,30,215746,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6,""ma_outcomes_matter"":6,""ma_some_actions_wrong"":3}",byst_scenario_quick,"[0,1,4,2,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,ma_gut_feelings,5,21,,FALSE,NA,NA
18878,survey-likert,22,31,215746,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6,""ma_outcomes_matter"":6,""ma_some_actions_wrong"":3}",byst_scenario_quick,"[0,1,4,2,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,ma_character_reflective,6,21,,FALSE,NA,NA
18878,survey-likert,22,32,215746,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6,""ma_outcomes_matter"":6,""ma_some_actions_wrong"":3}",byst_scenario_quick,"[0,1,4,2,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,ma_outcomes_matter,6,21,,FALSE,NA,NA
18878,survey-likert,22,33,215746,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6,""ma_outcomes_matter"":6,""ma_some_actions_wrong"":3}",byst_scenario_quick,"[0,1,4,2,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,ma_some_actions_wrong,3,21,,FALSE,NA,NA
18878,survey-likert,22,34,215746,pj8q0htja83,quick,immoral,koala,21,male,NA,NA,"{""ma_gut_feelings"":5,""ma_think_through"":5,""ma_character_reflective"":6,""ma_outcomes_matter"":6,""ma_some_actions_wrong"":3}",byst_scenario_quick,"[0,1,4,2,3]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pj8q0htja83_1772139608431.csv,ma_think_through,5,21,,FALSE,NA,NA
5937,survey-likert,6,1,113408,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_2,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_manipulation_check,6,23,moral decisions; no technical difficulties,FALSE,j,fast
5937,survey-likert,6,2,113408,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_2,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_manipulation_check,0,23,moral decisions; no technical difficulties,FALSE,n,slow
18376,survey-likert,7,3,131785,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_standards_eval"":1,""n_standards_eval"":4}",immoral_stimulus_2,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_standards_eval,4,23,moral decisions; no technical difficulties,FALSE,n,slow
18376,survey-likert,7,4,131785,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_standards_eval"":1,""n_standards_eval"":4}",immoral_stimulus_2,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_standards_eval,1,23,moral decisions; no technical difficulties,FALSE,j,fast
17634,survey-likert,8,5,149421,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""n_principles_eval"":4,""j_principles_eval"":2}",immoral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_principles_eval,4,23,moral decisions; no technical difficulties,FALSE,n,slow
17634,survey-likert,8,6,149421,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""n_principles_eval"":4,""j_principles_eval"":2}",immoral_stimulus_2,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_principles_eval,2,23,moral decisions; no technical difficulties,FALSE,j,fast
71553,survey-likert,9,7,220976,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":4}",immoral_stimulus_2,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_deepness_eval,4,23,moral decisions; no technical difficulties,FALSE,n,slow
71553,survey-likert,9,8,220976,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_deepness_eval"":1,""n_deepness_eval"":4}",immoral_stimulus_2,"[0,1]",depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_deepness_eval,1,23,moral decisions; no technical difficulties,FALSE,j,fast
14532,survey-likert,10,9,235510,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_cert_conflicted_RS,0,23,moral decisions; no technical difficulties,FALSE,j,fast
14532,survey-likert,10,10,235510,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_cert_conflicted_RS,4,23,moral decisions; no technical difficulties,FALSE,n,slow
14532,survey-likert,10,11,235510,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_cert_reservations_RS,1,23,moral decisions; no technical difficulties,FALSE,j,fast
14532,survey-likert,10,12,235510,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_conflicted_RS"":0,""n_cert_conflicted_RS"":4,""j_cert_reservations_RS"":1,""n_cert_reservations_RS"":5}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_cert_reservations_RS,5,23,moral decisions; no technical difficulties,FALSE,n,slow
59535,survey-likert,11,13,295047,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_quite_certain"":4,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":1,""n_cert_far_from_alternative"":4}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_cert_quite_certain,4,23,moral decisions; no technical difficulties,FALSE,j,fast
59535,survey-likert,11,14,295047,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_quite_certain"":4,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":1,""n_cert_far_from_alternative"":4}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_cert_quite_certain,1,23,moral decisions; no technical difficulties,FALSE,n,slow
59535,survey-likert,11,15,295047,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_quite_certain"":4,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":1,""n_cert_far_from_alternative"":4}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_cert_far_from_alternative,1,23,moral decisions; no technical difficulties,FALSE,j,fast
59535,survey-likert,11,16,295047,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_cert_quite_certain"":4,""n_cert_quite_certain"":1,""j_cert_far_from_alternative"":1,""n_cert_far_from_alternative"":4}",immoral_stimulus_2,"[0,1,2,3]",certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_cert_far_from_alternative,4,23,moral decisions; no technical difficulties,FALSE,n,slow
18455,survey-likert,12,17,313504,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_imp_calm_contained_RS"":5,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":3,""n_imp_upset_acted_without_thinking"":3}",immoral_stimulus_2,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_imp_calm_contained_RS,5,23,moral decisions; no technical difficulties,FALSE,j,fast
18455,survey-likert,12,18,313504,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_imp_calm_contained_RS"":5,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":3,""n_imp_upset_acted_without_thinking"":3}",immoral_stimulus_2,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_imp_calm_contained_RS,3,23,moral decisions; no technical difficulties,FALSE,n,slow
18455,survey-likert,12,19,313504,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_imp_calm_contained_RS"":5,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":3,""n_imp_upset_acted_without_thinking"":3}",immoral_stimulus_2,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,j_imp_upset_acted_without_thinking,3,23,moral decisions; no technical difficulties,FALSE,j,fast
18455,survey-likert,12,20,313504,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""j_imp_calm_contained_RS"":5,""n_imp_calm_contained_RS"":3,""j_imp_upset_acted_without_thinking"":3,""n_imp_upset_acted_without_thinking"":3}",immoral_stimulus_2,"[0,1,2,3]",emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,n_imp_upset_acted_without_thinking,3,23,moral decisions; no technical difficulties,FALSE,n,slow
5419,survey-likert,15,21,333676,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""b_standards_eval"":5}",byst_scenario_slow,[0],byst_standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,b_standards_eval,5,23,moral decisions; no technical difficulties,FALSE,b,bystander
4478,survey-likert,16,22,338155,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""b_principles_eval"":5}",byst_scenario_slow,[0],byst_principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,b_principles_eval,5,23,moral decisions; no technical difficulties,FALSE,b,bystander
4990,survey-likert,17,23,343145,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""b_deepness_eval"":6}",byst_scenario_slow,[0],byst_depth,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,b_deepness_eval,6,23,moral decisions; no technical difficulties,FALSE,b,bystander
10713,survey-likert,18,24,353859,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":1,""b_imp_calm_contained_RS"":2}",byst_scenario_slow,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,b_imp_calm_contained_RS,2,23,moral decisions; no technical difficulties,FALSE,b,bystander
10713,survey-likert,18,25,353859,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""b_imp_upset_acted_without_thinking"":1,""b_imp_calm_contained_RS"":2}",byst_scenario_slow,"[1,0]",byst_emotional_impulsivity,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,b_imp_upset_acted_without_thinking,1,23,moral decisions; no technical difficulties,FALSE,b,bystander
69563,survey-likert,19,26,423423,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""B_cert_reservations_RS"":5,""B_cert_far_from_alternative"":4,""B_cert_conflicted_RS"":6,""B_cert_quite_certain"":4}",byst_scenario_slow,"[1,3,0,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,B_cert_conflicted_RS,6,23,moral decisions; no technical difficulties,FALSE,b,bystander
69563,survey-likert,19,27,423423,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""B_cert_reservations_RS"":5,""B_cert_far_from_alternative"":4,""B_cert_conflicted_RS"":6,""B_cert_quite_certain"":4}",byst_scenario_slow,"[1,3,0,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,B_cert_quite_certain,4,23,moral decisions; no technical difficulties,FALSE,b,bystander
69563,survey-likert,19,28,423423,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""B_cert_reservations_RS"":5,""B_cert_far_from_alternative"":4,""B_cert_conflicted_RS"":6,""B_cert_quite_certain"":4}",byst_scenario_slow,"[1,3,0,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,B_cert_far_from_alternative,4,23,moral decisions; no technical difficulties,FALSE,b,bystander
69563,survey-likert,19,29,423423,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""B_cert_reservations_RS"":5,""B_cert_far_from_alternative"":4,""B_cert_conflicted_RS"":6,""B_cert_quite_certain"":4}",byst_scenario_slow,"[1,3,0,2]",byst_certainty,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,B_cert_reservations_RS,5,23,moral decisions; no technical difficulties,FALSE,b,bystander
44990,survey-likert,22,30,473700,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""ma_think_through"":6,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":2,""ma_gut_feelings"":2,""ma_character_reflective"":5}",byst_scenario_slow,"[1,3,2,0,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,ma_gut_feelings,2,23,moral decisions; no technical difficulties,FALSE,NA,NA
44990,survey-likert,22,31,473700,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""ma_think_through"":6,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":2,""ma_gut_feelings"":2,""ma_character_reflective"":5}",byst_scenario_slow,"[1,3,2,0,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,ma_character_reflective,5,23,moral decisions; no technical difficulties,FALSE,NA,NA
44990,survey-likert,22,32,473700,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""ma_think_through"":6,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":2,""ma_gut_feelings"":2,""ma_character_reflective"":5}",byst_scenario_slow,"[1,3,2,0,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,ma_outcomes_matter,2,23,moral decisions; no technical difficulties,FALSE,NA,NA
44990,survey-likert,22,33,473700,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""ma_think_through"":6,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":2,""ma_gut_feelings"":2,""ma_character_reflective"":5}",byst_scenario_slow,"[1,3,2,0,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,ma_some_actions_wrong,4,23,moral decisions; no technical difficulties,FALSE,NA,NA
44990,survey-likert,22,34,473700,pjmqhrunboy,slow,immoral,lemur,23,female,NA,NA,"{""ma_think_through"":6,""ma_some_actions_wrong"":4,""ma_outcomes_matter"":2,""ma_gut_feelings"":2,""ma_character_reflective"":5}",byst_scenario_slow,"[1,3,2,0,4]",moral_attitudes,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjmqhrunboy_1772138134986.csv,ma_think_through,6,23,moral decisions; no technical difficulties,FALSE,NA,NA
8581,survey-likert,6,1,68021,pjtw922s8ve,quick,immoral,manatee,21,Female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjtw922s8ve_1772141728257.csv,j_manipulation_check,6,21,I believe this experiment was about how different people see what is morally right vs morally wrong. I did not run into any technical difficulties. ,FALSE,j,fast
8581,survey-likert,6,2,68021,pjtw922s8ve,quick,immoral,manatee,21,Female,NA,NA,"{""n_manipulation_check"":0,""j_manipulation_check"":6}",immoral_stimulus_1,"[1,0]",manipulation_check,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjtw922s8ve_1772141728257.csv,n_manipulation_check,0,21,I believe this experiment was about how different people see what is morally right vs morally wrong. I did not run into any technical difficulties. ,FALSE,n,slow
69197,survey-likert,7,3,137221,pjtw922s8ve,quick,immoral,manatee,21,Female,NA,NA,"{""n_principles_eval"":0,""j_principles_eval"":2}",immoral_stimulus_1,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjtw922s8ve_1772141728257.csv,n_principles_eval,0,21,I believe this experiment was about how different people see what is morally right vs morally wrong. I did not run into any technical difficulties. ,FALSE,n,slow
69197,survey-likert,7,4,137221,pjtw922s8ve,quick,immoral,manatee,21,Female,NA,NA,"{""n_principles_eval"":0,""j_principles_eval"":2}",immoral_stimulus_1,"[1,0]",principles,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjtw922s8ve_1772141728257.csv,j_principles_eval,2,21,I believe this experiment was about how different people see what is morally right vs morally wrong. I did not run into any technical difficulties. ,FALSE,j,fast
24280,survey-likert,8,5,161504,pjtw922s8ve,quick,immoral,manatee,21,Female,NA,NA,"{""j_standards_eval"":0,""n_standards_eval"":2}",immoral_stimulus_1,"[0,1]",standards,/Users/martincz/GitHub/COGS119/group_wi26_moral_character/analysis/../data/raw_data/pjtw922s8ve_1772141728257.csv,n_standards_eval,2,21,I believe this experiment was about how different people see what is morally right vs morally wrong. I did not run into any technical difficulties. ,FALSE,n,slow
